customer_id,name,email,country,age,signup_date,marketing_opt_in,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,customer_segment,avg_order_value
16772,Amy Bailey,cookkatie@example.com,US,74,2022-10-24,True,125.0,3.0,906.11,5.0,5.0,5.0,555,High-value loyal customers,302.0366666666667
16773,Robert Stout,vanessabrown@example.org,US,34,2020-04-29,True,23.0,6.0,440.84,5.0,5.0,5.0,555,High-value loyal customers,73.47333333333334
16775,Julie Davis,mejiajoshua@example.com,MX,43,2023-08-18,False,495.0,1.0,75.95,3.0,2.0,2.0,322,High-value loyal customers,75.95
16776,David Alvarado,gregory80@example.com,FR,21,2025-06-24,False,867.0,2.0,157.25,2.0,4.0,3.0,243,At-risk customers,78.625
16777,Emily Reeves,mary44@example.com,NL,33,2023-05-27,True,525.0,2.0,490.5,3.0,4.0,5.0,345,New buyers,245.25
16778,Amanda Smith,brownjoe@example.com,ZA,37,2023-03-23,True,1944.0,2.0,217.41,1.0,4.0,3.0,143,At-risk customers,108.705
16779,Bradley Davis,aguilartina@example.org,AU,39,2025-05-21,True,383.0,2.0,124.97,4.0,4.0,2.0,442,Price-sensitive users,62.485
16782,Steven Crane,torresshawn@example.net,US,21,2024-10-12,False,98.0,4.0,727.8399999999999,5.0,5.0,5.0,555,High-value loyal customers,181.96
16783,Gregory Bryan,ppatterson@example.net,DE,50,2024-04-30,True,1320.0,1.0,10.91,2.0,2.0,1.0,221,At-risk customers,10.91
16785,Bradley Bullock,tylerhancock@example.net,IN,23,2022-06-27,True,301.0,2.0,657.26,4.0,4.0,5.0,445,High-value loyal customers,328.63
16786,Sophia Riley,bartontara@example.net,NL,69,2020-04-11,True,30.0,5.0,567.3399999999999,5.0,5.0,5.0,555,High-value loyal customers,113.468
16787,Mrs. Kelly Wallace DDS,manderson@example.org,GB,36,2020-11-03,False,1928.0,1.0,230.31,1.0,2.0,3.0,123,At-risk customers,230.31
16789,Carla Moreno,mpalmer@example.net,US,23,2022-03-29,True,1134.0,1.0,103.94,2.0,2.0,2.0,222,At-risk customers,103.94
16790,Hunter Downs,ericward@example.org,US,18,2023-12-25,True,947.0,1.0,317.64,2.0,2.0,4.0,224,High-value loyal customers,317.64
16791,Tina Young,melissa87@example.com,IN,50,2022-02-26,False,1285.0,1.0,14.08,2.0,2.0,1.0,221,At-risk customers,14.08
16792,Dustin Martin,francesyoder@example.com,US,54,2025-05-10,False,761.0,1.0,188.82,3.0,2.0,3.0,323,High-value loyal customers,188.82
16793,Craig Mills,hallchristopher@example.net,GB,18,2022-07-24,True,540.0,2.0,212.1,3.0,4.0,3.0,343,High-value loyal customers,106.05
16795,Richard Oliver,lgoodwin@example.org,GB,43,2024-10-27,True,696.0,1.0,153.96,3.0,2.0,3.0,323,High-value loyal customers,153.96
16796,Christina Bishop,ryanrobert@example.net,IN,59,2022-02-02,True,2006.0,2.0,205.81,1.0,4.0,3.0,143,At-risk customers,102.905
16797,Robert Mcintyre,longandrew@example.com,PL,35,2021-07-06,True,384.0,6.0,1541.08,4.0,5.0,5.0,455,High-value loyal customers,256.84666666666664
16798,Brian Mosley PhD,stephenstevens@example.net,ZA,47,2020-07-13,True,38.0,2.0,89.05000000000001,5.0,4.0,2.0,542,Price-sensitive users,44.525000000000006
16799,Pamela Rich,miguel17@example.com,JP,52,2022-08-17,True,1335.0,2.0,117.17000000000002,2.0,4.0,2.0,242,At-risk customers,58.58500000000001
16800,Laura Watkins,daviesashley@example.net,BR,64,2023-04-17,False,962.0,1.0,577.91,2.0,2.0,5.0,225,High-value loyal customers,577.91
16801,Joseph Hicks,boothmary@example.net,JP,33,2022-05-25,True,686.0,1.0,208.24,3.0,2.0,3.0,323,High-value loyal customers,208.24
16802,Kimberly Bailey,christianpayne@example.net,ES,45,2023-05-04,True,1248.0,4.0,456.63,2.0,5.0,5.0,255,At-risk customers,114.1575
16803,Ryan Hale,charles26@example.com,US,33,2024-08-16,True,1889.0,1.0,748.1,1.0,2.0,5.0,125,At-risk customers,748.1
16804,Adam Butler,mackenzieenglish@example.org,IN,66,2022-03-03,True,1075.0,3.0,120.59,2.0,5.0,2.0,252,At-risk customers,40.196666666666665
16805,Elizabeth Wood,kramerrobert@example.com,AU,59,2024-08-26,True,69.0,3.0,332.06,5.0,5.0,4.0,554,High-value loyal customers,110.68666666666668
16806,Kristen Krueger,pgraham@example.net,US,35,2020-05-08,True,1745.0,1.0,480.35,1.0,2.0,5.0,125,At-risk customers,480.35
16807,Joshua Rhodes,alicia57@example.org,MX,37,2025-01-18,False,688.0,2.0,128.24,3.0,4.0,2.0,342,Price-sensitive users,64.12
16809,Kimberly Knapp,maytimothy@example.net,IN,34,2024-04-10,True,50.0,5.0,807.6800000000001,5.0,5.0,5.0,555,High-value loyal customers,161.536
16812,Jessica Zamora,nsimpson@example.org,SG,38,2023-04-17,True,282.0,1.0,73.7,4.0,2.0,1.0,421,New buyers,73.7
16814,Tamara Fox,blackroberto@example.net,FR,29,2020-01-18,False,1630.0,2.0,105.08,1.0,4.0,2.0,142,At-risk customers,52.54
16815,Vicki Fowler,tracyhunt@example.net,US,69,2025-10-12,False,1675.0,1.0,29.62,1.0,2.0,1.0,121,At-risk customers,29.62
16816,Hunter Scott,heather79@example.net,BR,45,2021-09-30,False,558.0,1.0,62.2,3.0,2.0,1.0,321,High-value loyal customers,62.2
16817,Roberto Robinson,perkinsjose@example.com,BR,75,2023-01-08,False,332.0,2.0,81.42,4.0,4.0,2.0,442,Price-sensitive users,40.71
16818,Ronald Gross,garrettmichael@example.com,AU,45,2021-08-08,True,1493.0,1.0,165.75,1.0,2.0,3.0,123,At-risk customers,165.75
16820,Eric Compton,wcontreras@example.net,BR,63,2021-04-07,True,1307.0,2.0,175.22,2.0,4.0,3.0,243,At-risk customers,87.61
16822,Taylor Smith,julie83@example.com,DE,63,2020-08-26,False,538.0,3.0,454.55,3.0,5.0,5.0,355,New buyers,151.51666666666668
16825,Cameron Gill,scottjimenez@example.org,IN,71,2025-01-17,False,925.0,1.0,234.24,2.0,2.0,3.0,223,High-value loyal customers,234.24
16826,Michelle Freeman,tracey68@example.com,CA,26,2021-01-26,False,850.0,1.0,36.17,3.0,2.0,1.0,321,High-value loyal customers,36.17
16827,Mason Bennett,brendamarshall@example.com,IN,46,2021-07-04,False,44.0,2.0,393.11,5.0,4.0,4.0,544,High-value loyal customers,196.555
16828,Zachary Harrell,dawndougherty@example.com,GB,32,2024-10-31,False,84.0,2.0,124.11,5.0,4.0,2.0,542,Price-sensitive users,62.055
16829,Tiffany Colon,kathryn55@example.org,FR,34,2023-10-29,False,198.0,2.0,50.15,5.0,4.0,1.0,541,Price-sensitive users,25.075
16830,Tammy Flynn,amy90@example.com,US,27,2024-04-18,False,1411.0,2.0,361.66,1.0,4.0,4.0,144,At-risk customers,180.83
16831,Karen Contreras,jonathan27@example.com,US,39,2020-03-27,False,1843.0,1.0,79.04,1.0,2.0,2.0,122,At-risk customers,79.04
16832,Sandy Flores,dawnrobinson@example.com,US,25,2024-03-30,True,2098.0,1.0,30.17,1.0,2.0,1.0,121,At-risk customers,30.17
16834,Gwendolyn Morris,moralesbrittany@example.net,SE,61,2021-01-04,False,505.0,3.0,52.41,3.0,5.0,1.0,351,Price-sensitive users,17.470000000000002
16836,Jessica Johnson,christine49@example.org,NL,44,2023-02-18,False,544.0,3.0,401.34,3.0,5.0,4.0,354,New buyers,133.78
16837,Robert Miller,jacksonallen@example.org,NL,50,2024-09-11,True,1011.0,2.0,317.93,2.0,4.0,4.0,244,At-risk customers,158.965
16838,Dalton Mccullough,lhoffman@example.net,AE,41,2022-04-02,False,861.0,1.0,55.45,2.0,2.0,1.0,221,High-value loyal customers,55.45
16839,Stanley Suarez,storres@example.net,SG,37,2021-11-14,True,807.0,1.0,122.99,3.0,2.0,2.0,322,High-value loyal customers,122.99
16840,Yolanda Arnold,geraldross@example.org,GB,45,2024-09-25,False,169.0,3.0,165.24,5.0,5.0,3.0,553,New buyers,55.080000000000005
16842,Brandi Mueller,nicholsbob@example.com,US,29,2025-10-17,False,1841.0,2.0,309.91,1.0,4.0,4.0,144,At-risk customers,154.95499999999998
16843,Adam Jenkins,kyle49@example.org,US,65,2023-09-05,True,24.0,2.0,371.87,5.0,4.0,4.0,544,High-value loyal customers,185.935
16845,James Arnold,douglas79@example.com,AU,75,2024-08-21,False,386.0,2.0,931.79,4.0,4.0,5.0,445,High-value loyal customers,465.895
16846,Krystal Vazquez,ashlee18@example.com,AE,51,2022-09-15,True,272.0,2.0,346.51,4.0,4.0,4.0,444,High-value loyal customers,173.255
16847,Michael Ryan,imartinez@example.org,SG,32,2023-12-01,True,1580.0,1.0,197.27,1.0,2.0,3.0,123,At-risk customers,197.27
16848,Alejandro Moyer,hendersonandrea@example.net,MX,45,2024-05-15,True,273.0,3.0,196.03,4.0,5.0,3.0,453,New buyers,65.34333333333332
16849,Justin Collins,alicia35@example.org,DE,73,2023-10-18,False,862.0,2.0,58.260000000000005,2.0,4.0,1.0,241,At-risk customers,29.130000000000003
16850,Grace Wells,karlmorris@example.com,NL,73,2021-10-08,True,1839.0,1.0,39.88,1.0,2.0,1.0,121,At-risk customers,39.88
16851,Tammy Yu,davidclark@example.org,US,37,2021-03-02,True,665.0,3.0,387.59,3.0,5.0,4.0,354,New buyers,129.19666666666666
16852,Tyler Underwood,jonesbilly@example.net,US,50,2022-10-30,False,639.0,3.0,526.44,3.0,5.0,5.0,355,New buyers,175.48000000000002
16853,Laura Cohen,victor57@example.com,NL,75,2021-10-04,True,326.0,2.0,125.5,4.0,4.0,2.0,442,Price-sensitive users,62.75
16854,Kenneth Simpson,kolson@example.com,IN,38,2023-07-09,True,340.0,2.0,246.31,4.0,4.0,3.0,443,High-value loyal customers,123.155
16855,Mr. John Berger,kayleemorris@example.org,IN,19,2023-02-08,True,958.0,3.0,626.08,2.0,5.0,5.0,255,At-risk customers,208.69333333333336
16856,Daniel Leonard,pyoung@example.org,US,32,2022-01-15,True,675.0,4.0,469.93,3.0,5.0,5.0,355,New buyers,117.4825
16857,Christopher Perry,anthonymartinez@example.net,BR,26,2024-03-07,True,1351.0,1.0,102.96,1.0,2.0,2.0,122,At-risk customers,102.96
16858,Thomas Guzman,vbrown@example.org,ES,27,2022-05-26,False,541.0,3.0,528.48,3.0,5.0,5.0,355,New buyers,176.16
16859,Adrian Wolfe,ehess@example.net,GB,64,2024-06-05,True,698.0,1.0,48.32,3.0,2.0,1.0,321,High-value loyal customers,48.32
16860,Ashley Wade,mcdanieldanielle@example.net,AE,37,2025-08-01,True,807.0,1.0,84.54,3.0,2.0,2.0,322,High-value loyal customers,84.54
16861,Brian Barker,philipschroeder@example.org,DE,38,2021-04-11,True,1713.0,1.0,69.69,1.0,2.0,1.0,121,At-risk customers,69.69
16862,Francisco Sheppard,megan85@example.org,DE,75,2024-05-28,True,1587.0,1.0,669.67,1.0,2.0,5.0,125,At-risk customers,669.67
16863,Jonathan Smith,fdalton@example.org,GB,63,2024-08-12,True,447.0,4.0,742.54,4.0,5.0,5.0,455,High-value loyal customers,185.635
16865,Jeffrey Garcia,danielperez@example.org,ES,27,2023-01-14,True,1015.0,1.0,281.65,2.0,2.0,4.0,224,At-risk customers,281.65
16866,Jacqueline Roberts,leejoseph@example.com,NL,50,2020-04-16,True,137.0,3.0,305.23,5.0,5.0,4.0,554,High-value loyal customers,101.74333333333334
16867,Denise Trevino,carpentervanessa@example.com,IN,18,2023-10-29,True,29.0,5.0,487.82,5.0,5.0,5.0,555,High-value loyal customers,97.564
16868,Gregory Lopez,smithbonnie@example.com,DE,37,2022-01-26,False,831.0,2.0,619.22,3.0,4.0,5.0,345,New buyers,309.61
16869,Amber Richardson,keith42@example.org,AE,30,2024-07-27,False,1418.0,1.0,32.6,1.0,2.0,1.0,121,At-risk customers,32.6
16872,Tracy Marquez,linda39@example.com,US,31,2025-02-12,True,353.0,2.0,100.13,4.0,4.0,2.0,442,Price-sensitive users,50.065
16873,Jennifer Perkins,chavezjames@example.org,MX,55,2024-03-13,False,1765.0,1.0,81.16,1.0,2.0,2.0,122,At-risk customers,81.16
16875,Kristen Williams,thomas15@example.com,US,24,2022-11-08,True,149.0,4.0,288.63,5.0,5.0,4.0,554,High-value loyal customers,72.1575
16876,Mike Lara,brittany39@example.net,AE,23,2022-07-19,True,1710.0,1.0,133.12,1.0,2.0,2.0,122,At-risk customers,133.12
16877,Perry Williams,tammy59@example.net,JP,39,2025-06-11,True,78.0,4.0,672.61,5.0,5.0,5.0,555,High-value loyal customers,168.1525
16878,Charles Murphy,janetthompson@example.com,GB,25,2023-06-22,False,1972.0,2.0,126.57,1.0,4.0,2.0,142,At-risk customers,63.285
16879,Zachary Sawyer,jameslambert@example.net,CA,54,2025-07-18,False,1821.0,2.0,222.97000000000003,1.0,4.0,3.0,143,At-risk customers,111.485
16880,Charles Collins,gpayne@example.org,JP,30,2024-02-26,True,333.0,3.0,738.11,4.0,5.0,5.0,455,High-value loyal customers,246.03666666666663
16881,Mark Barber,osampson@example.com,JP,23,2024-12-27,True,281.0,1.0,96.79,4.0,2.0,2.0,422,New buyers,96.79
16882,Cesar Brown,ylawrence@example.org,MX,60,2021-11-11,False,347.0,1.0,554.64,4.0,2.0,5.0,425,New buyers,554.64
16883,Micheal Everett,bradcervantes@example.net,AU,46,2021-10-09,True,781.0,3.0,306.69,3.0,5.0,4.0,354,New buyers,102.23
16884,Stephanie Stephens,david38@example.com,US,26,2020-10-21,False,1326.0,2.0,22.0,2.0,4.0,1.0,241,At-risk customers,11.0
16886,Bradley Mosley,bowens@example.com,PL,51,2025-04-05,True,906.0,1.0,234.7,2.0,2.0,3.0,223,High-value loyal customers,234.7
16887,Cindy Clark,jacqueline66@example.com,AE,55,2020-08-14,False,1356.0,2.0,515.88,1.0,4.0,5.0,145,At-risk customers,257.94
16888,Jessica Sweeney,olivia00@example.com,GB,20,2024-06-07,True,124.0,3.0,303.86,5.0,5.0,4.0,554,High-value loyal customers,101.28666666666668
16889,Michael Thompson,eddienicholson@example.net,DE,57,2021-10-22,False,999.0,2.0,115.75,2.0,4.0,2.0,242,At-risk customers,57.875
16891,Susan Wilson,markdecker@example.org,US,69,2021-03-06,False,487.0,4.0,330.40000000000003,4.0,5.0,4.0,454,High-value loyal customers,82.60000000000001
16892,Oscar Thomas,elijah43@example.net,DE,59,2021-05-03,True,763.0,3.0,235.85,3.0,5.0,3.0,353,New buyers,78.61666666666666
16893,Jessica Brown,caleb00@example.org,FR,37,2024-01-13,True,58.0,4.0,254.43,5.0,5.0,3.0,553,New buyers,63.6075
16894,Dennis Terrell,jeremy17@example.net,BR,26,2022-07-14,True,2.0,1.0,71.84,5.0,2.0,1.0,521,New buyers,71.84
16895,William Smith,jackbennett@example.net,MX,74,2021-05-22,True,1690.0,2.0,453.18,1.0,4.0,5.0,145,At-risk customers,226.59
16896,Nicole Benson,johnny27@example.com,AU,50,2025-03-31,True,961.0,1.0,251.1,2.0,2.0,3.0,223,At-risk customers,251.1
16897,Matthew Harper,riveralisa@example.org,FR,23,2020-01-21,True,95.0,4.0,477.75,5.0,5.0,5.0,555,High-value loyal customers,119.4375
16898,Zachary Baldwin,jenniferrodriguez@example.com,AU,60,2023-05-01,True,333.0,2.0,103.14,4.0,4.0,2.0,442,Price-sensitive users,51.57000000000001
16899,Carol Taylor,rick63@example.com,US,73,2020-01-25,True,783.0,3.0,308.44,3.0,5.0,4.0,354,New buyers,102.81333333333332
16900,Michael Wilson,stanley70@example.net,BR,72,2020-08-21,True,1638.0,1.0,7.24,1.0,2.0,1.0,121,At-risk customers,7.24
16901,Frank Young,zlyons@example.org,CA,41,2022-08-22,False,321.0,2.0,257.12,4.0,4.0,4.0,444,High-value loyal customers,128.56
16902,Angela Fowler,justinhall@example.org,AU,75,2020-08-16,False,678.0,1.0,47.76,3.0,2.0,1.0,321,High-value loyal customers,47.76
16905,Todd Chang,dennisjustin@example.com,DE,74,2022-03-19,True,532.0,2.0,506.29,3.0,4.0,5.0,345,New buyers,253.145
16907,Joshua Olson,catherinemorales@example.com,US,59,2023-04-24,True,1056.0,2.0,139.61,2.0,4.0,2.0,242,At-risk customers,69.805
16908,Deborah Price,jamespatrick@example.net,DE,35,2021-12-30,True,9.0,2.0,98.97,5.0,4.0,2.0,542,Price-sensitive users,49.485
16909,James Cannon,jonesrandy@example.com,NL,37,2022-11-06,False,382.0,2.0,651.6899999999999,4.0,4.0,5.0,445,High-value loyal customers,325.845
16910,Ronald Williams,mayfelicia@example.com,US,53,2024-12-02,True,1535.0,1.0,156.62,1.0,2.0,3.0,123,At-risk customers,156.62
16911,Michelle Knapp,lreeves@example.org,DE,30,2024-05-24,False,242.0,2.0,209.47,4.0,4.0,3.0,443,High-value loyal customers,104.735
16912,Emily Gardner,sabbott@example.com,SG,34,2020-11-20,True,70.0,3.0,375.83,5.0,5.0,4.0,554,High-value loyal customers,125.27666666666666
16913,Bill Olsen,bellcarrie@example.org,MX,52,2022-09-27,True,1777.0,2.0,430.77,1.0,4.0,5.0,145,At-risk customers,215.385
16914,Amanda Woods,kelly52@example.org,BR,64,2025-01-28,False,151.0,2.0,367.15,5.0,4.0,4.0,544,High-value loyal customers,183.575
16916,Christine Nelson,elaine46@example.com,BR,61,2021-12-06,False,1286.0,1.0,110.75,2.0,2.0,2.0,222,At-risk customers,110.75
16919,Christopher Gomez,ericaliu@example.net,AU,34,2020-08-11,True,1068.0,4.0,251.01,2.0,5.0,3.0,253,At-risk customers,62.7525
16920,Diane Huang,dduarte@example.net,US,67,2022-12-03,True,1625.0,1.0,77.31,1.0,2.0,2.0,122,At-risk customers,77.31
16921,Jacqueline Parks,cartermegan@example.net,GB,64,2024-07-08,False,236.0,2.0,351.62,4.0,4.0,4.0,444,High-value loyal customers,175.81
16922,Jamie Cox,andradejohn@example.org,MX,48,2021-11-12,False,96.0,1.0,121.66,5.0,2.0,2.0,522,New buyers,121.66
16923,Thomas Quinn,nnewton@example.org,IN,58,2021-12-06,True,514.0,2.0,420.67,3.0,4.0,4.0,344,High-value loyal customers,210.335
16924,Margaret Medina,bmartinez@example.com,GB,46,2025-05-13,False,1653.0,1.0,467.17,1.0,2.0,5.0,125,At-risk customers,467.17
16925,Thomas Robles,lauren82@example.net,DE,60,2022-01-16,True,1881.0,1.0,171.62,1.0,2.0,3.0,123,At-risk customers,171.62
16926,Robert Donovan II,colelatoya@example.org,JP,38,2024-07-27,True,577.0,2.0,100.0,3.0,4.0,2.0,342,Price-sensitive users,50.0
16927,Charles Barnes,ktorres@example.com,DE,51,2022-07-28,False,1309.0,2.0,106.6,2.0,4.0,2.0,242,At-risk customers,53.3
16928,Sherry Day,radams@example.net,MX,55,2022-05-08,False,55.0,2.0,466.98,5.0,4.0,5.0,545,High-value loyal customers,233.49
16929,David Robbins,perezchristopher@example.org,SG,32,2021-04-13,False,1739.0,1.0,138.12,1.0,2.0,2.0,122,At-risk customers,138.12
16930,Joshua Francis,umiranda@example.com,FR,20,2022-06-25,True,523.0,2.0,153.07,3.0,4.0,3.0,343,High-value loyal customers,76.535
16931,Adrian Gomez,thompsonjohn@example.com,US,48,2025-01-29,True,37.0,4.0,443.56,5.0,5.0,5.0,555,High-value loyal customers,110.89
16932,Wendy Ferguson,perezmichael@example.net,IN,45,2022-09-26,True,932.0,4.0,191.09,2.0,5.0,3.0,253,At-risk customers,47.7725
16933,William Hodges,hadkins@example.org,US,54,2022-12-08,False,2044.0,2.0,107.61,1.0,4.0,2.0,142,At-risk customers,53.805
16934,Valerie Sloan,melissa75@example.com,US,61,2023-08-25,False,1933.0,1.0,12.44,1.0,2.0,1.0,121,At-risk customers,12.44
16935,Benjamin Hicks,imorales@example.com,AE,38,2020-03-24,True,687.0,2.0,175.02,3.0,4.0,3.0,343,High-value loyal customers,87.51
16936,Joel Ferguson,smithsuzanne@example.org,US,50,2021-03-24,False,899.0,1.0,50.72,2.0,2.0,1.0,221,High-value loyal customers,50.72
16937,Nathan Ashley,melissamartinez@example.org,US,51,2025-09-14,True,210.0,3.0,95.33,5.0,5.0,2.0,552,Price-sensitive users,31.776666666666667
16939,Kristen Underwood,shirleymoore@example.com,IN,63,2022-11-07,False,183.0,4.0,359.88,5.0,5.0,4.0,554,High-value loyal customers,89.97
16940,Courtney Gonzalez,jeremybonilla@example.org,FR,58,2021-12-25,True,223.0,6.0,1070.17,5.0,5.0,5.0,555,High-value loyal customers,178.36166666666668
16942,Tony White,frank97@example.com,US,35,2023-11-01,True,1757.0,1.0,215.12,1.0,2.0,3.0,123,At-risk customers,215.12
16943,Dr. Jennifer Campbell,stevenhumphrey@example.net,US,26,2021-03-10,False,17.0,4.0,476.72,5.0,5.0,5.0,555,High-value loyal customers,119.18
16945,Angela Smith,bpatel@example.org,SG,73,2024-12-21,True,215.0,2.0,180.41,5.0,4.0,3.0,543,High-value loyal customers,90.205
16946,Lisa Warner,stanleyblack@example.com,US,71,2022-10-04,False,183.0,2.0,952.35,5.0,4.0,5.0,545,High-value loyal customers,476.175
16947,Jennifer Perez,renee04@example.net,ES,30,2021-02-12,False,843.0,1.0,72.33,3.0,2.0,1.0,321,High-value loyal customers,72.33
16948,Steven Welch,lanejames@example.com,AU,59,2024-03-19,True,446.0,4.0,210.11,4.0,5.0,3.0,453,New buyers,52.5275
16949,Cheryl Dodson,derekberry@example.org,MX,62,2024-01-01,False,259.0,4.0,909.25,4.0,5.0,5.0,455,High-value loyal customers,227.3125
16950,Chad Tran,jstewart@example.net,ES,64,2023-04-19,True,509.0,2.0,159.2,3.0,4.0,3.0,343,High-value loyal customers,79.6
16951,Gina Meyers,dawndrake@example.com,BR,73,2021-08-16,True,787.0,3.0,332.96,3.0,5.0,4.0,354,New buyers,110.98666666666666
16952,Charles Calhoun,christopher36@example.org,BR,42,2021-03-15,True,236.0,3.0,178.59,4.0,5.0,3.0,453,New buyers,59.53
16954,Alexander Baker,sshaw@example.net,NL,60,2022-08-03,False,929.0,2.0,163.79,2.0,4.0,3.0,243,At-risk customers,81.895
16955,Michelle Wilkins,qmckenzie@example.net,JP,59,2022-03-28,False,382.0,1.0,54.29,4.0,2.0,1.0,421,New buyers,54.29
16958,Tracey Jensen,stephenskayla@example.com,US,20,2024-12-26,False,366.0,4.0,589.3599999999999,4.0,5.0,5.0,455,High-value loyal customers,147.33999999999995
16959,Madeline Jones,zfriedman@example.com,DE,31,2020-10-20,True,52.0,2.0,509.88,5.0,4.0,5.0,545,High-value loyal customers,254.94
16960,Christine Munoz,prestonangela@example.com,AU,44,2021-11-09,False,1689.0,2.0,261.17,1.0,4.0,4.0,144,At-risk customers,130.585
16961,Kelly Smith,joshua25@example.org,US,25,2020-10-30,False,1634.0,1.0,155.48,1.0,2.0,3.0,123,At-risk customers,155.48
16962,Paula Lee,douglasnewman@example.com,JP,31,2021-07-11,True,1436.0,1.0,541.0,1.0,2.0,5.0,125,At-risk customers,541.0
16963,Charles Jackson,sylvia00@example.com,CA,19,2025-03-09,True,421.0,3.0,535.83,4.0,5.0,5.0,455,High-value loyal customers,178.61
16965,Kimberly Rocha,kingteresa@example.com,CA,24,2024-02-11,True,1000.0,1.0,51.57,2.0,2.0,1.0,221,At-risk customers,51.57
16967,Madeline Edwards,kimberly13@example.org,ZA,24,2020-09-23,False,319.0,4.0,862.8299999999999,4.0,5.0,5.0,455,High-value loyal customers,215.7075
16968,Michelle Harris,powens@example.net,PL,54,2023-06-30,False,589.0,3.0,886.28,3.0,5.0,5.0,355,Price-sensitive users,295.4266666666667
16969,Lindsay Matthews,joseph40@example.com,GB,34,2022-02-19,True,1393.0,1.0,231.28,1.0,2.0,3.0,123,At-risk customers,231.28
16971,Patricia Banks,kimberly82@example.com,US,55,2025-01-05,True,606.0,3.0,307.67,3.0,5.0,4.0,354,New buyers,102.55666666666669
16973,Alexander Norton,rmorrow@example.com,IN,30,2023-05-23,True,1509.0,1.0,242.02,1.0,2.0,3.0,123,At-risk customers,242.02
16974,Teresa Foster,jessica98@example.com,GB,33,2022-05-22,False,636.0,2.0,154.87,3.0,4.0,3.0,343,High-value loyal customers,77.435
